EventDate,VenueCity,VenueState,PostalCode,EventType,RSVPS,Official,formattedZipcode,region
7/29/2015 22:30:00,Chicago,IL,60641,July 29 Organizing Meeting,31,no,60641,chicago
7/29/2015 23:00:00,Hillsborough,NJ,8844,July 29 Organizing Meeting,4,no,08844,cnj
7/30/2015 2:00:00,Haines,AK,99827,July 29 Organizing Meeting,6,no,99827,juneau
7/29/2015 23:00:00,Las Cruces,NM,88011,July 29 Organizing Meeting,90,no,88011,lascruces
7/29/2015 22:30:00,Atlanta,GA,30339,July 29 Organizing Meeting,0,no,30339,atlanta
7/30/2015 2:00:00,Tucson,AZ,85718,July 29 Organizing Meeting,14,no,85718,tucson
7/29/2015 23:00:00,Lancaster,PA,17603,July 29 Organizing Meeting,53,no,17603,lancaster
7/30/2015 1:30:00,Dana Point,CA,92629,July 29 Organizing Meeting,14,no,92629,orangecounty
7/30/2015 2:00:00,La Crescenta,CA,91214,July 29 Organizing Meeting,12,no,91214,losangeles
7/29/2015 18:00:00,Orem,UT,84097,July 29 Organizing Meeting,0,no,84097,provo
7/30/2015 2:00:00,Anchorage,AK,99501,July 29 Organizing Meeting,40,no,99501,anchorage
7/29/2015 23:00:00,Tampa,FL,33616,July 29 Organizing Meeting,17,no,33616,tampa
7/29/2015 23:00:00,Peterborough,NH,3458,July 29 Organizing Meeting,15,no,03458,worcester
7/29/2015 23:00:00,Lawrence Township,NJ,8648,July 29 Organizing Meeting,22,no,08648,cnj
7/29/2015 22:00:00,Charlottesville,VA,22903,July 29 Organizing Meeting,101,no,22903,charlottesville
7/29/2015 23:00:00,Melbourne,FL,32935,July 29 Organizing Meeting,34,no,32935,spacecoast
7/29/2015 23:00:00,New York,NY,10003,July 29 Organizing Meeting,14,no,10003,newyork
7/30/2015 2:09:00,Carmel,CA,93923,July 29 Organizing Meeting,5,no,93923,monterey
7/29/2015 21:00:00,Macungie,PA,18062,July 29 Organizing Meeting,0,no,18062,allentown
7/29/2015 23:00:00,Shutesbury,MA,1072,July 29 Organizing Meeting,38,no,01072,worcester
7/29/2015 23:00:00,Easthampton,MA,1027,July 29 Organizing Meeting,25,no,01027,westernmass
7/29/2015 23:00:00,Somerville,MA,2143,July 29 Organizing Meeting,9,no,02143,boston
7/30/2015 1:30:00,San Francisco,CA,94131,July 29 Organizing Meeting,48,no,94131,sfbay
7/29/2015 21:00:00,Ann Arbor,MI,48104,July 29 Organizing Meeting,0,no,48104,annarbor
7/30/2015 1:30:00,Menlo Park,CA,94025,July 29 Organizing Meeting,51,no,94025,sfbay
7/30/2015 2:00:00,Milpitas,CA,95035,July 29 Organizing Meeting,16,no,95035,sfbay
7/29/2015 23:08:00,Boonville,IN,47601,July 29 Organizing Meeting,15,no,47601,owensboro
7/29/2015 23:00:00,Minneapolis,MN,55408,July 29 Organizing Meeting,6,no,55408,minneapolis
7/29/2015 22:30:00,Cooper City,FL,33026,July 29 Organizing Meeting,10,no,33026,fortlauderdale
7/29/2015 23:00:00,Orwell,VT,5760,July 29 Organizing Meeting,6,no,05760,glensfalls
7/29/2015 23:00:00,Princeton,NJ,8540,July 29 Organizing Meeting,55,no,08540,cnj
7/29/2015 23:00:00,Milwaukee,WI,53211,July 29 Organizing Meeting,69,no,53211,milwaukee
7/29/2015 23:00:00,Woodstock,VT,5091,July 29 Organizing Meeting,31,no,05091,burlington
7/30/2015 2:00:00,Corvallis,OR,97330,July 29 Organizing Meeting,168,no,97330,corvallis
7/29/2015 22:00:00,Wise,VA,24293,July 29 Organizing Meeting,58,no,24293,tricities
7/29/2015 23:00:00,Arlington,MA,2474,July 29 Organizing Meeting,17,no,02474,boston
7/29/2015 23:00:00,East Brunswick,NJ,8816,July 29 Organizing Meeting,12,no,08816,cnj
7/29/2015 23:30:00,Somerville,MA,2145,July 29 Organizing Meeting,21,no,02145,boston
7/29/2015 23:00:00,Houston,TX,77080,July 29 Organizing Meeting,9,no,77080,houston
7/29/2015 23:00:00,Dingmans Ferry,PA,18328,July 29 Organizing Meeting,14,no,18328,poconos
7/30/2015 0:00:00,Houston,TX,77006,July 29 Organizing Meeting,66,no,77006,houston
7/29/2015 23:00:00,Forest Park,OH,45240,July 29 Organizing Meeting,12,no,45240,cincinnati
7/29/2015 23:30:00,Bolingbrook,IL,60440,July 29 Organizing Meeting,28,no,60440,chicago
7/29/2015 23:00:00,Salem,VA,24153,July 29 Organizing Meeting,23,no,24153,roanoke
7/29/2015 23:00:00,Deerfield Beach,FL,33441,July 29 Organizing Meeting,0,no,33441,fortlauderdale
7/29/2015 23:00:00,Jamaica Plain,MA,2130,July 29 Organizing Meeting,13,no,02130,boston
7/29/2015 23:00:00,Limestone,ME,4750,July 29 Organizing Meeting,4,no,04750,maine
7/29/2015 23:00:00,Brattleboro,VT,5301,July 29 Organizing Meeting,7,no,05301,westernmass
7/29/2015 22:30:00,Boylston,MA,1505,July 29 Organizing Meeting,42,no,01505,worcester
7/29/2015 23:00:00,Dixmont,ME,4932,July 29 Organizing Meeting,18,no,04932,maine
7/29/2015 23:00:00,Hoboken,NJ,7030,July 29 Organizing Meeting,8,no,07030,newyork
7/30/2015 0:00:00,Madison,WI,53714,July 29 Organizing Meeting,0,no,53714,madison
7/29/2015 23:00:00,Brownsville,VT,5037,July 29 Organizing Meeting,12,no,05037,worcester
7/29/2015 22:45:00,Wildwood,MO,63040,July 29 Organizing Meeting,5,no,63040,stlouis
7/29/2015 23:00:00,Woodbridge,VA,22192,July 29 Organizing Meeting,20,no,22192,washingtondc
7/29/2015 23:00:00,Washington,DC,20003,July 29 Organizing Meeting,0,no,20003,washingtondc
7/29/2015 23:00:00,Windsor,CT,6095,July 29 Organizing Meeting,18,no,06095,hartford
7/29/2015 22:30:00,Plainfield,NJ,7062,July 29 Organizing Meeting,18,no,07062,cnj
7/29/2015 23:00:00,Croton on Hudson,NY,10520,July 29 Organizing Meeting,8,no,10520,newyork
7/29/2015 22:00:00,Berkeley Springs,WV,25411,July 29 Organizing Meeting,87,no,25411,winchester
7/29/2015 23:00:00,Overland Park,KS,66207,July 29 Organizing Meeting,8,no,66207,kansascity
7/30/2015 2:00:00,Richmond,CA,94804,July 29 Organizing Meeting,18,no,94804,sfbay
7/30/2015 1:30:00,San Francisco,CA,94110,July 29 Organizing Meeting,64,no,94110,sfbay
7/30/2015 2:00:00,Longview,WA,98632,July 29 Organizing Meeting,38,no,98632,portland
7/29/2015 23:00:00,Milford,CT,6460,July 29 Organizing Meeting,67,no,06460,newhaven
7/30/2015 1:30:00,Seattle,WA,98118,July 29 Organizing Meeting,62,no,98118,seattle
7/29/2015 23:00:00,Clarksville,TN,37043,July 29 Organizing Meeting,17,no,37043,clarksville
7/29/2015 22:30:00,East Boston,MA,2128,July 29 Organizing Meeting,26,no,02128,boston
7/30/2015 2:00:00,Boulder,CO,80305,July 29 Organizing Meeting,10,no,80305,boulder
7/30/2015 1:45:00,Mill Valley,CA,94941,July 29 Organizing Meeting,11,no,94941,sfbay
7/30/2015 2:00:00,Seattle,WA,98103,July 29 Organizing Meeting,48,no,98103,seattle
7/30/2015 2:00:00,Arcata,CA,95521,July 29 Organizing Meeting,4,no,95521,humboldt
7/30/2015 1:30:00,South San Francisco,CA,94080,July 29 Organizing Meeting,9,no,94080,sfbay
7/29/2015 23:00:00,Meridian,MS,39301,July 29 Organizing Meeting,16,no,39301,meridian
7/30/2015 1:09:00,Mesa,AZ,85207,July 29 Organizing Meeting,15,no,85207,phoenix
7/30/2015 2:00:00,Seattle,WA,98144,July 29 Organizing Meeting,0,no,98144,seattle
7/30/2015 2:00:00,Paradise,CA,95969,July 29 Organizing Meeting,25,no,95969,chico
7/29/2015 23:00:00,Phoenix,AZ,85083,July 29 Organizing Meeting,0,no,85083,phoenix
7/29/2015 23:00:00,Mount Pleasant,MI,48858,July 29 Organizing Meeting,41,no,48858,centralmich
7/30/2015 2:00:00,Berkeley,CA,94702,July 29 Organizing Meeting,57,no,94702,sfbay
7/29/2015 22:30:00,Hastings on Hudson,NY,10706,July 29 Organizing Meeting,38,no,10706,newyork
7/30/2015 2:00:00,Lake Forest Park,WA,98155,July 29 Organizing Meeting,22,no,98155,seattle
7/29/2015 23:00:00,Salt Lake City,UT,84105,July 29 Organizing Meeting,87,no,84105,saltlakecity
7/30/2015 2:00:00,Kirkland,WA,98034,July 29 Organizing Meeting,23,no,98034,seattle
7/29/2015 23:00:00,Plymouth,MA,2360,July 29 Organizing Meeting,8,no,02360,capecod
7/30/2015 1:30:00,San Francisco,CA,94109,July 29 Organizing Meeting,3,no,94109,sfbay
7/29/2015 23:00:00,East Barnard,VT,5068,July 29 Organizing Meeting,23,no,05068,burlington
7/29/2015 23:00:00,Laguna Vista,TX,78578,July 29 Organizing Meeting,16,no,78578,brownsville
7/30/2015 2:00:00,Anchorage,AK,99515,July 29 Organizing Meeting,44,no,99515,anchorage
7/29/2015 23:00:00,Omaha,NE,68104,July 29 Organizing Meeting,93,no,68104,omaha
7/29/2015 22:45:00,Minneapolis,MN,55406,July 29 Organizing Meeting,40,no,55406,minneapolis
7/29/2015 23:00:00,Tampa,FL,33614,July 29 Organizing Meeting,2,no,33614,tampa
7/30/2015 1:30:00,Ashland,OR,97520,July 29 Organizing Meeting,17,no,97520,medford
7/29/2015 22:30:00,Bennington,VT,5201,July 29 Organizing Meeting,17,no,05201,westernmass
7/30/2015 2:00:00,Oakland,CA,94618,July 29 Organizing Meeting,13,no,94618,sfbay
7/30/2015 2:00:00,Denver,CO,80220,July 29 Organizing Meeting,29,no,80220,denver
7/29/2015 23:00:00,Eau Claire,WI,54703,July 29 Organizing Meeting,66,no,54703,eauclaire
7/30/2015 1:30:00,Castle Rock,CO,80104,July 29 Organizing Meeting,20,no,80104,cosprings
7/29/2015 23:00:00,Glastonbury,CT,6033,July 29 Organizing Meeting,6,no,06033,hartford
7/30/2015 2:00:00,Alamosa,CO,81101,July 29 Organizing Meeting,6,no,81101,santafe
7/29/2015 23:00:00,Lincoln,NE,68510,July 29 Organizing Meeting,34,no,68510,lincoln
7/30/2015 2:00:00,Granada Hills,CA,91344,July 29 Organizing Meeting,29,no,91344,losangeles
7/29/2015 22:30:00,Jackson,MS,39216,July 29 Organizing Meeting,48,no,39216,jackson
7/29/2015 23:09:00,Wayne,NJ,7470,July 29 Organizing Meeting,24,no,07470,newyork
7/30/2015 2:00:00,Seattle,WA,98117,July 29 Organizing Meeting,3,no,98117,seattle
7/29/2015 23:00:00,Warren,VT,5674,July 29 Organizing Meeting,34,no,05674,burlington
7/29/2015 23:00:00,Dorset,VT,5251,July 29 Organizing Meeting,26,no,05251,glensfalls
7/30/2015 1:30:00,Arvada,CO,80004,July 29 Organizing Meeting,14,no,80004,denver
7/30/2015 2:00:00,Portland,OR,97214,July 29 Organizing Meeting,32,no,97214,portland
7/29/2015 23:00:00,Reading,MA,1867,July 29 Organizing Meeting,27,no,01867,boston
7/29/2015 22:30:00,Brooklyn,NY,11217,July 29 Organizing Meeting,19,no,11217,newyork
7/29/2015 22:15:00,Miami Beach,FL,33140,July 29 Organizing Meeting,47,no,33140,fortlauderdale
7/29/2015 23:00:00,Huntsville,AL,35810,July 29 Organizing Meeting,65,no,35810,huntsville
7/29/2015 23:00:00,Waltham,MA,2451,July 29 Organizing Meeting,13,no,02451,boston
7/29/2015 23:00:00,Levittown,PA,19057,July 29 Organizing Meeting,20,no,19057,philadelphia
7/29/2015 23:00:00,Clatskanie,OR,97016,July 29 Organizing Meeting,23,no,97016,portland
7/29/2015 23:00:00,Cambridge,MA,2139,July 29 Organizing Meeting,38,no,02139,boston
7/30/2015 2:00:00,Beaverton and Aloha,OR,97007,July 29 Organizing Meeting,14,no,97007,portland
7/29/2015 23:00:00,Wallingford,PA,19086,July 29 Organizing Meeting,17,no,19086,philadelphia
7/29/2015 22:30:00,Elizabethton,TN,37643,July 29 Organizing Meeting,8,no,37643,tricities
7/29/2015 23:00:00,Baton Rouge,LA,70808,July 29 Organizing Meeting,13,no,70808,batonrouge
7/30/2015 1:00:00,Portland,OR,97219,July 29 Organizing Meeting,0,no,97219,portland
7/30/2015 2:00:00,San Mateo,CA,94403,July 29 Organizing Meeting,12,no,94403,sfbay
7/30/2015 2:00:00,Scottsdale,AZ,85250,July 29 Organizing Meeting,11,no,85250,phoenix
7/29/2015 23:00:00,Vienna,VA,22180,July 29 Organizing Meeting,120,no,22180,washingtondc
7/29/2015 23:00:00,Brooklyn,NY,11201,July 29 Organizing Meeting,23,no,11201,newyork
7/29/2015 23:00:00,Lawrence,KS,66046,July 29 Organizing Meeting,20,no,66046,lawrence
7/30/2015 2:00:00,Salt Lake City,UT,84101,July 29 Organizing Meeting,0,no,84101,saltlakecity
7/30/2015 1:00:00,Pueblo,CO,81004,July 29 Organizing Meeting,37,no,81004,pueblo
7/29/2015 23:00:00,Parkland,FL,33067,July 29 Organizing Meeting,18,no,33067,fortlauderdale
7/29/2015 23:00:00,Buffalo,NY,14207,July 29 Organizing Meeting,7,no,14207,buffalo
7/29/2015 22:00:00,Cedar Rapids,IA,52403,July 29 Organizing Meeting,20,no,52403,cedarrapids
7/30/2015 2:00:00,San Rafael,CA,94901,July 29 Organizing Meeting,15,no,94901,sfbay
7/29/2015 23:00:00,Charlotte,NC,28209,July 29 Organizing Meeting,68,no,28209,charlotte
7/30/2015 2:00:00,Los Angeles,CA,90046,July 29 Organizing Meeting,56,no,90046,losangeles
7/30/2015 2:00:00,Berkeley,CA,94703,July 29 Organizing Meeting,171,no,94703,sfbay
7/30/2015 1:30:00,Monte Vista,CO,81144,July 29 Organizing Meeting,6,no,81144,santafe
7/29/2015 23:00:00,Ithaca,NY,14850,July 29 Organizing Meeting,85,no,14850,ithaca
7/29/2015 23:00:00,Belleville,IL,62226,July 29 Organizing Meeting,18,no,62226,stlouis
7/30/2015 2:00:00,Reno,NV,89512,July 29 Organizing Meeting,14,no,89512,reno
7/30/2015 2:00:00,Davis,CA,95618,July 29 Organizing Meeting,6,no,95618,sacramento
7/29/2015 23:00:00,Cheverly,MD,20785,July 29 Organizing Meeting,10,no,20785,washingtondc
7/30/2015 1:30:00,Flagstaff,AZ,86001,July 29 Organizing Meeting,1,no,86001,flagstaff
7/29/2015 23:00:00,Lynchburg,VA,24503,July 29 Organizing Meeting,52,no,24503,lynchburg
7/30/2015 1:30:00,Louisville,CO,80027,July 29 Organizing Meeting,37,no,80027,boulder
7/29/2015 23:00:00,San Francisco,CA,94114,July 29 Organizing Meeting,22,no,94114,sfbay
7/29/2015 23:00:00,Saginaw,MI,48602,July 29 Organizing Meeting,29,no,48602,saginaw
7/29/2015 23:00:00,Lanexa,VA,23089,July 29 Organizing Meeting,6,no,23089,richmond
7/30/2015 1:30:00,Ridgefield,WA,98642,July 29 Organizing Meeting,3,no,98642,portland
7/29/2015 23:00:00,Austin,TX,78741,July 29 Organizing Meeting,8,no,78741,austin
7/30/2015 2:00:00,Seattle,WA,98125,July 29 Organizing Meeting,7,no,98125,seattle
7/30/2015 1:30:00,San Francisco,CA,94117,July 29 Organizing Meeting,5,no,94117,sfbay
7/30/2015 2:00:00,Las Vegas,NV,89144,July 29 Organizing Meeting,27,no,89144,lasvegas
7/30/2015 2:00:00,San Francisco,CA,94114,July 29 Organizing Meeting,12,no,94114,sfbay
7/30/2015 1:00:00,Griffith,IN,46319,July 29 Organizing Meeting,69,no,46319,chicago
7/29/2015 23:00:00,New Orleans,LA,70119,July 29 Organizing Meeting,15,no,70119,neworleans
7/29/2015 23:00:00,Falls Church,VA,22042,July 29 Organizing Meeting,24,no,22042,washingtondc
7/30/2015 1:30:00,Henderson,NV,89074,July 29 Organizing Meeting,21,no,89074,lasvegas
7/29/2015 22:00:00,Waterloo,IL,62298,July 29 Organizing Meeting,0,no,62298,stlouis
7/29/2015 23:00:00,Monroe,GA,30655,July 29 Organizing Meeting,14,no,30655,athensga
7/29/2015 22:30:00,Raleigh,NC,27613,July 29 Organizing Meeting,23,no,27613,raleigh
7/29/2015 22:30:00,Merritt Island,FL,32952,July 29 Organizing Meeting,32,no,32952,spacecoast
7/29/2015 23:00:00,Atlanta,GA,30312,July 29 Organizing Meeting,100,no,30312,atlanta
7/29/2015 23:00:00,Minneapolis,MN,55418,July 29 Organizing Meeting,15,no,55418,minneapolis
7/29/2015 22:00:00,Minneapolis,MN,55406,July 29 Organizing Meeting,0,no,55406,minneapolis
7/29/2015 23:00:00,Tucson,AZ,85716,July 29 Organizing Meeting,14,no,85716,tucson
7/30/2015 1:30:00,Inverness,CA,94937,July 29 Organizing Meeting,18,no,94937,sfbay
7/30/2015 0:00:00,Evanston,IL,60202,July 29 Organizing Meeting,18,no,60202,chicago
7/29/2015 23:00:00,New York,NY,10011,July 29 Organizing Meeting,18,no,10011,newyork
7/29/2015 22:30:00,Chattanooga,TN,37415,July 29 Organizing Meeting,58,no,37415,chattanooga
7/29/2015 21:00:00,Naperville,IL,60565,July 29 Organizing Meeting,0,no,60565,chicago
7/29/2015 22:30:00,Annapolis,MD,21401,July 29 Organizing Meeting,17,no,21401,baltimore
7/29/2015 22:30:00,Highland Park,MI,48203,July 29 Organizing Meeting,17,no,48203,detroit
7/29/2015 23:00:00,Apex,NC,27502,July 29 Organizing Meeting,10,no,27502,raleigh
7/29/2015 23:00:00,Front Royal,VA,22630,July 29 Organizing Meeting,20,no,22630,winchester
7/29/2015 23:00:00,Cleveland,OH,44124,July 29 Organizing Meeting,36,no,44124,cleveland
7/29/2015 23:00:00,Kent,OH,44240,July 29 Organizing Meeting,15,no,44240,akroncanton
7/29/2015 23:00:00,Flint,MI,48503,July 29 Organizing Meeting,6,no,48503,flint
7/29/2015 22:30:00,Key West,FL,33040,July 29 Organizing Meeting,57,no,33040,keys
7/29/2015 22:00:00,Seven Hills,OH,44131,July 29 Organizing Meeting,25,no,44131,cleveland
7/30/2015 2:00:00,Sacramento,CA,95823,July 29 Organizing Meeting,101,no,95823,sacramento
7/29/2015 23:00:00,San Lorenzo,NM,88041,July 29 Organizing Meeting,11,no,88041,lascruces
7/29/2015 23:00:00,Larchmont,NY,10538,July 29 Organizing Meeting,24,no,10538,newyork
7/29/2015 22:00:00,Springfield,MA,1104,July 29 Organizing Meeting,0,no,01104,westernmass
7/29/2015 16:00:00,Dolores,CO,81323,July 29 Organizing Meeting,9,no,81323,farmington
7/29/2015 23:00:00,Reading,MA,1867,July 29 Organizing Meeting,0,no,01867,boston
7/30/2015 1:30:00,Loveland,CO,80537,July 29 Organizing Meeting,36,no,80537,fortcollins
7/29/2015 23:00:00,Salisbury,NC,28144,July 29 Organizing Meeting,21,no,28144,winstonsalem
7/30/2015 1:30:00,Centennial,CO,80016,July 29 Organizing Meeting,13,no,80016,denver
7/29/2015 23:00:00,Newport,KY,41071,July 29 Organizing Meeting,19,no,41071,cincinnati
7/30/2015 2:00:00,Salem,OR,97304,July 29 Organizing Meeting,21,no,97304,salem
7/29/2015 22:00:00,Mukwonago,WI,53149,July 29 Organizing Meeting,18,no,53149,milwaukee
7/29/2015 23:00:00,Brooklyn,NY,11221,July 29 Organizing Meeting,39,no,11221,newyork
7/29/2015 23:00:00,Brooklyn,NY,11215,July 29 Organizing Meeting,21,no,11215,newyork
7/29/2015 22:30:00,Brooklyn,NY,11218,July 29 Organizing Meeting,16,no,11218,newyork
7/29/2015 23:30:00,Urbana,IL,61801,July 29 Organizing Meeting,12,no,61801,chambana
7/29/2015 23:00:00,New York,NY,10025,July 29 Organizing Meeting,16,no,10025,newyork
7/29/2015 23:00:00,Merrick,NY,11566,July 29 Organizing Meeting,17,no,11566,newyork
7/29/2015 23:00:00,Monroeville,PA,15146,July 29 Organizing Meeting,12,no,15146,pittsburgh
7/29/2015 22:00:00,Surprise,NY,12176,July 29 Organizing Meeting,8,no,12176,albany
7/29/2015 22:00:00,Amherst,MA,1002,July 29 Organizing Meeting,19,no,01002,worcester
7/29/2015 23:00:00,Wichita,KS,67203,July 29 Organizing Meeting,51,no,67203,wichita
7/29/2015 23:00:00,Sarasota,FL,34239,July 29 Organizing Meeting,23,no,34239,sarasota
7/29/2015 23:00:00,Middleboro,MA,2346,July 29 Organizing Meeting,13,no,02346,southcoast
7/29/2015 23:00:00,Otego,NY,13825,July 29 Organizing Meeting,0,no,13825,oneonta
7/29/2015 23:00:00,Franklin,VA,23851,July 29 Organizing Meeting,8,no,23851,norfolk
7/30/2015 1:40:00,Los Angeles,CA,90034,July 29 Organizing Meeting,17,no,90034,losangeles
7/30/2015 2:00:00,Grants Pass,OR,97527,July 29 Organizing Meeting,28,no,97527,medford
7/30/2015 1:30:00,Happy Valley,OR,97015,July 29 Organizing Meeting,36,no,97015,portland
7/29/2015 23:00:00,Watertown,CT,6795,July 29 Organizing Meeting,27,no,06795,newhaven
7/30/2015 1:45:00,Auburn,WA,98001,July 29 Organizing Meeting,18,no,98001,seattle
7/30/2015 2:00:00,Carson,CA,90745,July 29 Organizing Meeting,29,no,90745,losangeles
7/29/2015 21:30:00,Oshkosh,WI,54901,July 29 Organizing Meeting,2,no,54901,appleton
7/29/2015 23:00:00,Guilford,CT,6437,July 29 Organizing Meeting,21,no,06437,newhaven
7/30/2015 1:30:00,Mountain View,CA,94040,July 29 Organizing Meeting,21,no,94040,sfbay
7/29/2015 22:30:00,Oviedo,FL,32766,July 29 Organizing Meeting,7,no,32766,orlando
7/30/2015 2:00:00,Oakland,CA,94606,July 29 Organizing Meeting,2,no,94606,sfbay
7/29/2015 22:00:00,Fairfield,IA,52556,July 29 Organizing Meeting,29,no,52556,ottumwa
7/30/2015 1:30:00,Hyde Park,UT,84318,July 29 Organizing Meeting,7,no,84318,logan
7/30/2015 2:00:00,Santa Barbara,CA,93117,July 29 Organizing Meeting,157,no,93117,santabarbara
7/29/2015 22:30:00,East Greenwich,RI,2818,July 29 Organizing Meeting,98,no,02818,providence
7/30/2015 0:00:00,Hopkinsville,KY,42240,July 29 Organizing Meeting,20,no,42240,clarksville
7/30/2015 1:45:00,Reno,NV,89502,July 29 Organizing Meeting,58,no,89502,reno
7/29/2015 23:00:00,Tallahassee,FL,32310,July 29 Organizing Meeting,86,no,32310,tallahassee
7/30/2015 2:00:00,Encinitas,CA,92024,July 29 Organizing Meeting,32,no,92024,sandiego
7/30/2015 2:00:00,Seattle,WA,98106,July 29 Organizing Meeting,33,no,98106,seattle
7/30/2015 2:00:00,Phoenix,AZ,85041,July 29 Organizing Meeting,15,no,85041,phoenix
7/30/2015 2:00:00,Rosemead,CA,91770,July 29 Organizing Meeting,2,no,91770,losangeles
7/29/2015 23:00:00,Jamaica Plain,MA,2130,July 29 Organizing Meeting,36,no,02130,boston
7/29/2015 23:00:00,Champaign,IL,61820,July 29 Organizing Meeting,11,no,61820,chambana
7/29/2015 23:00:00,"Columbus, OH 43215",OH,43210,July 29 Organizing Meeting,100,no,43210,columbus
7/29/2015 19:00:00,Del Mar,CA,92014,July 29 Organizing Meeting,11,no,92014,sandiego
7/30/2015 2:00:00,Seattle,WA,98103,July 29 Organizing Meeting,40,no,98103,seattle
7/30/2015 1:30:00,Albuquerque,NM,87102,July 29 Organizing Meeting,62,no,87102,albuquerque
7/30/2015 2:00:00,Glendale,AZ,85303,July 29 Organizing Meeting,11,no,85303,phoenix
7/30/2015 1:30:00,Albuquerque,NM,87110,July 29 Organizing Meeting,33,no,87110,albuquerque
7/29/2015 23:00:00,Gainesville,GA,30506,July 29 Organizing Meeting,42,no,30506,athensga
7/29/2015 22:45:00,Andover,MN,55304,July 29 Organizing Meeting,21,no,55304,minneapolis
7/29/2015 23:00:00,Denver,CO,80227,July 29 Organizing Meeting,15,no,80227,denver
7/29/2015 23:00:00,Pittsfield,MA,1201,July 29 Organizing Meeting,18,no,01201,westernmass
7/29/2015 23:00:00,Frankfort,IL,60423,July 29 Organizing Meeting,52,no,60423,chicago
7/29/2015 23:00:00,Flanders,NJ,7836,July 29 Organizing Meeting,15,no,07836,newjersey
7/29/2015 23:00:00,Columbus,OH,43215,July 29 Organizing Meeting,281,no,43215,columbus
7/29/2015 23:00:00,State College,PA,16801,July 29 Organizing Meeting,27,no,16801,pennstate
7/29/2015 22:00:00,Flint,MI,48532,July 29 Organizing Meeting,20,no,48532,flint
7/30/2015 2:00:00,Grass Valley,CA,95945,July 29 Organizing Meeting,191,no,95945,goldcountry
7/29/2015 23:00:00,Dingmans Ferry,PA,18328,July 29 Organizing Meeting,12,no,18328,poconos
7/30/2015 3:00:00,Kihei,HI,96753,July 29 Organizing Meeting,24,no,96753,honolulu
7/29/2015 16:00:00,Brooklyn,NY,11210,July 29 Organizing Meeting,0,no,11210,newyork
7/30/2015 1:30:00,Bandon,OR,97411,July 29 Organizing Meeting,50,no,97411,roseburg
7/29/2015 23:00:00,Salem,NY,12865,July 29 Organizing Meeting,19,no,12865,glensfalls
7/29/2015 23:00:00,Parsons,WV,26287,July 29 Organizing Meeting,4,no,26287,morgantown
7/29/2015 22:30:00,Memphis,TN,38119,July 29 Organizing Meeting,27,no,38119,memphis
7/29/2015 23:00:00,Cape May,NJ,8204,July 29 Organizing Meeting,14,no,08204,southjersey
7/30/2015 2:00:00,Lafayette,CA,94549,July 29 Organizing Meeting,141,no,94549,sfbay
7/29/2015 23:00:00,Ann Arbor,MI,48103,July 29 Organizing Meeting,15,no,48103,annarbor
7/30/2015 0:00:00,Missoula,MT,59801,July 29 Organizing Meeting,49,no,59801,missoula
7/29/2015 23:00:00,New York,NY,10025,July 29 Organizing Meeting,14,no,10025,newyork
7/29/2015 21:44:00,DeKalb,IL,60115,July 29 Organizing Meeting,15,no,60115,rockford
7/29/2015 22:45:00,Cheektowaga,NY,14225,July 29 Organizing Meeting,19,no,14225,buffalo
7/29/2015 23:00:00,Marietta,OH,45750,July 29 Organizing Meeting,0,no,45750,parkersburg
7/29/2015 22:00:00,Saint Paul,MN,55106,July 29 Organizing Meeting,17,no,55106,minneapolis
7/29/2015 22:30:00,Norfolk,VA,23507,July 29 Organizing Meeting,1,no,23507,norfolk
7/29/2015 23:00:00,Philadelphia,PA,19119,July 29 Organizing Meeting,16,no,19119,philadelphia
7/29/2015 23:00:00,Wheeling,WV,26003,July 29 Organizing Meeting,20,no,26003,wheeling
7/29/2015 23:00:00,Denton,TX,76201,July 29 Organizing Meeting,26,no,76201,dallas
7/30/2015 1:30:00,Boulder,CO,80303,July 29 Organizing Meeting,36,no,80303,boulder
7/29/2015 16:00:00,Bennington,VT,5201,July 29 Organizing Meeting,0,no,05201,westernmass
7/29/2015 22:30:00,Tulsa,OK,74116,July 29 Organizing Meeting,124,no,74116,tulsa
7/30/2015 2:00:00,Modesto,CA,95350,July 29 Organizing Meeting,94,no,95350,modesto
7/29/2015 23:00:00,Helena,MT,59601,July 29 Organizing Meeting,17,no,59601,helena
7/30/2015 0:30:00,Sacramento,CA,95820,July 29 Organizing Meeting,35,no,95820,sacramento
7/29/2015 22:45:00,Minneapolis,MN,55413,July 29 Organizing Meeting,15,no,55413,minneapolis
7/29/2015 23:00:00,Middle Village,NY,11379,July 29 Organizing Meeting,12,no,11379,newyork
7/29/2015 23:00:00,Virginia Beach,VA,23451,July 29 Organizing Meeting,67,no,23451,norfolk
7/29/2015 23:00:00,Slingerlands,NY,12159,July 29 Organizing Meeting,23,no,12159,albany
7/30/2015 2:00:00,Portland,OR,97211,July 29 Organizing Meeting,17,no,97211,portland
7/29/2015 16:00:00,Allentown,PA,18102,July 29 Organizing Meeting,36,no,18102,allentown
7/30/2015 2:00:00,Riverside,CA,92507,July 29 Organizing Meeting,94,no,92507,orangecounty
7/30/2015 1:30:00,Redding,CA,96001,July 29 Organizing Meeting,55,no,96001,redding
7/30/2015 2:00:00,Olympia,WA,98501,July 29 Organizing Meeting,0,no,98501,seattle
